Time Stamp, X-axis, Y-axis, Z-axis
13:28:16,0.0958,0.0652,0.9817
13:28:16,0.2611,0.15,1.0074
13:28:16,0.0832,0.2215,0.9707
13:28:16,-0.0224,0.2263,0.9325
13:28:16,-0.205,0.1929,0.9244
13:28:16,-0.081,0.1495,1.0241
13:28:16,-0.1046,0.2276,0.9436
13:28:16,0.0286,0.1175,0.9758
13:28:16,0.2075,0.0732,0.9911
13:28:16,0.2422,0.0924,0.9946
13:28:16,0.3007,0.1631,0.992
13:28:16,0.1899,0.151,0.9851
13:28:16,0.0604,0.0965,0.9778
13:28:16,0.1382,0.0677,0.9823
13:28:16,0.2912,0.072,0.9927
13:28:16,0.2525,0.1238,0.9365
13:28:16,0.1133,0.1797,0.9409
13:28:16,-0.083,0.1998,0.9387
13:28:16,-0.1079,0.1872,0.9393
13:28:16,-0.1259,0.1492,0.9614
13:28:16,0.3256,0.1016,1.0346
13:28:16,-0.1431,0.2113,0.9282
13:28:16,-0.1,0.2043,0.9275
13:28:16,-0.0724,0.147,0.9774
13:28:16,0.1175,0.1026,1.012
13:28:16,0.2663,0.0938,1.0101
13:28:16,0.2927,0.2328,0.9544
13:28:16,0.0893,0.2208,0.9616
13:28:16,0.1653,0.0694,0.9965
13:28:16,0.2478,0.1805,0.9634
13:28:16,0.1932,0.2061,0.9747
13:28:16,0.0574,0.072,0.9929
13:28:16,0.2848,0.0763,0.9853
13:28:16,0.0149,0.2154,0.9391
13:28:16,-0.0396,0.1149,0.9752
13:28:16,0.1764,0.0626,0.9838
13:28:16,0.1595,0.2203,0.9561
13:28:16,-0.0849,0.1512,0.9625
13:28:16,0.3119,0.1893,0.9655
13:28:16,-0.1862,0.1728,0.9288
13:28:16,-0.1582,0.1172,0.9747
13:28:16,0.2702,0.1982,0.9935
13:28:16,0.2109,0.209,0.9807
13:28:16,0.2038,0.0911,0.9703
13:28:16,0.0973,0.2104,0.9746
13:28:16,0.0351,0.2298,0.9835
13:28:16,0.1615,0.1405,0.9714
13:28:16,0.1396,0.1953,0.9702
13:28:16,-0.0628,0.1348,0.9585
13:28:16,0.305,0.1004,0.9658
13:28:16,-0.0919,0.1961,0.962
13:28:16,-0.1039,0.1984,0.932
13:28:16,-0.1171,0.1641,0.9393
13:28:16,0.1588,0.0872,1.0127
13:28:16,0.3221,0.1348,0.9884
13:28:16,0.2118,0.1908,0.9466
13:28:16,-0.0822,0.1639,0.9515
13:28:16,-0.0304,0.1464,0.9828
13:28:16,0.3082,0.1429,1.0199
13:28:16,-0.1214,0.2166,0.9573
13:28:16,-0.0928,0.1774,0.9892
13:28:16,0.0063,0.1155,0.981
13:28:16,0.2109,0.2226,1.0015
13:28:16,-0.1312,0.1933,0.975
13:28:16,0.321,0.1069,0.9699
13:28:16,0.1862,0.2091,0.9564
13:28:16,-0.0803,0.1557,0.976
13:28:16,0.2688,0.165,0.9842
13:28:16,0.0249,0.2232,0.948
13:28:16,-0.1274,0.208,0.9523
13:28:16,-0.1026,0.1562,0.9383
13:28:16,0.3027,0.1102,1.0068
13:28:16,0.1232,0.1204,1.0038
13:28:16,-0.0698,0.2315,0.9409
13:28:16,-0.1452,0.0978,0.9773
13:28:16,0.1942,0.0939,1.0074
13:28:16,-0.0067,0.2081,0.9565
13:28:16,0.2409,0.2096,0.9363
13:28:16,-0.1081,0.1084,0.9811
13:28:16,0.1873,0.107,0.9915
13:28:16,0.2041,0.1152,1.0016
13:28:16,0.1051,0.093,0.9362
13:28:16,-0.0457,0.0535,1.0031
13:28:16,0.2859,0.1705,0.9637
13:28:16,0.2154,0.1379,0.9571
13:28:16,0.1591,0.1668,0.948
13:28:16,0.2869,0.2006,0.9715
13:28:16,-0.0124,0.2114,0.9352
13:28:16,-0.0606,0.097,0.9673
13:28:16,0.3086,0.1276,1.012
13:28:16,0.2986,0.2102,0.9881
13:28:16,0.314,0.2271,0.9378
13:28:16,-0.1928,0.1229,1.0012
13:28:16,0.2285,0.094,0.9984
13:28:16,0.069,0.2193,0.9727
13:28:16,-0.027,0.1564,0.9667
13:28:16,-0.1456,0.1114,0.9713
13:28:16,0.2524,0.0963,0.9888
13:28:16,0.0448,0.2056,0.987
13:28:16,-0.0586,0.1717,0.9966
13:28:16,-0.0233,0.1452,0.9691
13:28:16,-0.0851,0.0732,0.9964
13:28:16,0.0374,0.0858,0.9879
13:28:16,0.1926,0.1282,0.9597
13:28:16,0.2071,0.1077,0.9692
13:28:16,0.076,0.1083,1.0112
13:28:16,-0.0842,0.1133,0.9949
13:28:16,-0.023,0.0858,0.9981
13:28:16,0.017,0.114,1.0045
13:28:16,0.2161,0.0998,0.9992
13:28:16,0.3237,0.2207,0.9527
13:28:16,-0.0971,0.1493,0.9597
13:28:16,0.2779,0.1078,0.9897
13:28:16,0.1808,0.1614,0.9792
13:28:16,0.0605,0.2009,0.9998
13:28:16,0.0049,0.2266,0.9951
13:28:16,0.2255,0.1065,0.9304
13:28:16,-0.087,0.1961,0.989
13:28:16,0.2744,0.0947,0.9743
13:28:16,0.1955,0.1561,0.9714
13:28:16,0.1168,0.177,0.9703
13:28:16,-0.1269,0.0965,0.9888
13:28:16,0.2436,0.0746,1.0077
13:28:16,0.1167,0.2009,0.9815
13:28:16,-0.1015,0.1448,0.9373
13:28:16,-0.0573,0.1054,0.9434
13:28:16,0.193,0.1776,0.9589
13:28:16,-0.1179,0.117,0.9737
13:28:16,-0.0542,0.0996,0.9811
13:28:16,0.2065,0.1325,0.991
13:28:16,0.2838,0.1477,0.9755
13:28:16,0.068,0.104,0.9969
13:28:16,0.1952,0.2073,0.9573
13:28:16,-0.0885,0.1644,0.97
13:28:16,0.2264,0.0973,0.9631
13:28:16,0.1985,0.1172,0.9421
13:28:16,0.0723,0.0851,0.9784
13:28:16,0.1217,0.1005,0.9624
13:28:16,0.1741,0.1803,0.9525
13:28:16,-0.083,0.1964,0.9498
13:28:16,-0.1289,0.0935,0.9931
13:28:16,0.2237,0.1085,1.0016
13:28:16,0.069,0.2207,0.9711
13:28:16,-0.0728,0.1233,0.9538
13:28:16,0.1608,0.1232,1.0124
13:28:16,0.1973,0.1856,0.9905
13:28:16,0.1136,0.1056,0.9787
13:28:16,0.1994,0.1451,0.9867
13:28:16,-0.0351,0.1792,0.9616
13:28:16,-0.1344,0.1631,0.9568
13:28:16,0.0661,0.1045,0.969
13:28:16,0.2249,0.0659,0.9761
13:28:16,0.2256,0.11,0.9718
13:28:16,0.1333,0.1776,0.9853
13:28:16,0.1077,0.1906,0.9939
13:28:16,-0.1208,0.1899,0.9618
13:28:16,0.2478,0.0955,0.9949
13:28:16,0.0546,0.2261,0.9898
13:28:16,-0.0245,0.2273,0.9464
13:28:16,-0.159,0.1057,0.9691
13:28:16,0.2296,0.0889,0.999
13:28:16,-0.1217,0.1547,0.9432
13:28:16,0.0612,0.1227,1.0145
13:28:16,0.1602,0.1007,0.9962
13:28:16,0.1947,0.1238,0.9978
13:28:16,0.2614,0.1617,0.9933
13:28:16,0.0162,0.185,0.9951
13:28:16,0.1451,0.1066,0.9524
13:28:16,0.1841,0.1287,0.9887
13:28:16,0.2208,0.1689,0.9812
13:28:16,0.0134,0.1879,0.9616
13:28:16,0.2781,0.1997,0.9712
13:28:16,0.2103,0.1486,0.9753
13:28:16,0.3078,0.1727,0.9603
13:28:16,0.1417,0.1614,0.937
13:28:16,0.0012,0.1534,0.9476
13:28:16,0.2479,0.1436,1.0136
13:28:16,0.2339,0.1168,0.9452
13:28:16,0.1248,0.0636,0.9826
13:28:16,0.2153,0.1053,1.0065
13:28:16,0.3137,0.156,1.0099
13:28:16,-0.1433,0.1632,0.9595
13:28:16,0.019,0.0955,0.9873
13:28:16,0.2068,0.1557,0.9769
13:28:16,-0.017,0.2073,0.9801
13:28:16,-0.0165,0.1682,0.9625
13:28:16,-0.0014,0.1534,0.9925
13:28:16,0.0622,0.1108,0.97
13:28:16,0.1087,0.1128,0.9698
13:28:16,0.0134,0.1746,0.9549
13:28:16,-0.0348,0.1552,0.954
13:28:16,-0.0158,0.1485,0.9471
13:28:16,-0.0709,0.1121,0.9393
13:28:16,0.1237,0.0799,0.9678
13:28:16,0.2024,0.1742,0.9933
13:28:16,0.0505,0.2108,1.0034
13:28:16,0.1297,0.2135,0.9475
13:28:16,-0.0709,0.1816,0.9511
13:28:16,0.0929,0.1884,0.9484
13:28:16,0.0362,0.2107,0.9487
13:28:16,-0.1087,0.1882,0.9339
13:28:16,0.1138,0.0995,1.0017
13:28:16,-0.0767,0.1275,0.9518
13:28:16,0.2375,0.1024,0.9607
13:28:16,0.1597,0.1548,0.9545
13:28:16,0.0828,0.1779,0.9684
13:28:16,0.2368,0.0853,0.9682
13:28:16,-0.0312,0.1202,0.9889
13:28:16,0.1255,0.0672,0.9704
13:28:16,0.1809,0.1496,0.9614
13:28:16,0.1132,0.1908,0.9781
13:28:16,0.2225,0.091,0.9515
13:28:16,0.2325,0.1377,0.9917
13:28:16,0.2292,0.1993,0.9885
13:28:16,0.2647,0.2131,0.9631
13:28:16,0.0873,0.2141,0.94
13:28:16,-0.1002,0.1651,0.9757
13:28:16,0.0259,0.2017,0.9647
13:28:16,0.0069,0.1877,0.9563
13:28:16,-0.0237,0.1633,0.9481
13:28:16,-0.0431,0.1533,0.9369
13:28:16,0.0943,0.1041,0.9476
13:28:16,-0.0157,0.1998,0.9601
13:28:16,0.0245,0.125,0.9862
13:28:16,0.0308,0.1009,0.9947
13:28:16,0.2032,0.1031,0.9892
13:28:16,0.124,0.155,0.9484
13:28:16,-0.0399,0.1116,0.9974
13:28:16,-0.0948,0.1956,0.9866
13:28:16,0.0804,0.1072,1.0113
13:28:16,0.1869,0.1088,1.0036
13:28:16,-0.0052,0.1728,0.9161
13:28:16,0.2373,0.0928,1.0021
13:28:16,-0.0561,0.1694,0.9514
13:28:16,0.0309,0.1286,0.9613
13:28:16,-0.0739,0.1347,0.9841
13:28:16,0.2031,0.1819,0.9499
13:28:16,0.0719,0.1709,0.9346
13:28:16,0.1463,0.1979,1.0126
13:28:16,0.0995,0.177,0.9769
13:28:16,0.0368,0.0774,0.9377
13:28:16,0.1592,0.1408,0.9624
13:28:16,0.021,0.1057,0.9599
13:28:16,0.2389,0.1307,0.9941
13:28:16,0.1856,0.1642,1.0076
13:28:16,0.0914,0.2054,0.9766
13:28:16,-0.0485,0.1878,0.9507
13:28:16,-0.1099,0.1583,0.9324
13:28:16,0.0806,0.1114,0.9978
13:28:16,0.1737,0.0938,0.9837
13:28:16,0.2139,0.1239,1.0159
13:28:16,-0.0385,0.2129,0.941
13:28:16,-0.0257,0.17,0.9389
13:28:16,-0.0243,0.1331,0.9353
13:28:16,0.0219,0.1175,0.9725
13:28:16,0.2343,0.1095,0.9986
13:28:16,0.1593,0.1293,0.997
13:28:16,0.1322,0.1632,0.9764
13:28:16,-0.0497,0.1849,0.9597
13:28:16,-0.0101,0.1556,0.9635
13:28:16,0.0236,0.1211,0.9581
13:28:16,0.2196,0.0985,0.9866
13:28:16,0.21,0.119,0.9949
13:28:16,0.2327,0.1752,0.9966
13:28:16,0.0968,0.1908,0.9617
13:28:16,-0.149,0.19,0.926
13:28:16,0.2027,0.1401,0.9972
13:28:16,0.1493,0.1759,1.0154
13:28:16,0.1202,0.2132,0.9835
13:28:16,-0.0693,0.2151,0.951
13:28:16,-0.0118,0.1745,0.9559
13:28:16,0.159,0.1853,1.0355
13:28:16,0.1148,0.1788,1.0175
13:28:16,-0.0489,0.1734,0.965
13:28:16,0.0672,0.1241,0.9611
13:28:16,0.0364,0.0898,0.9431
13:28:16,0.1099,0.1092,0.9709
13:28:16,0.1105,0.1031,0.9715
13:28:16,0.1797,0.1203,0.9862
13:28:16,0.2053,0.1373,0.9855
13:28:16,0.0389,0.1687,0.9701
13:28:16,0.0034,0.1195,0.9976
13:28:16,0.102,0.1252,1.025
13:28:16,-0.0242,0.1374,1.0072
13:28:16,0.1324,0.1989,0.989
13:28:16,0.0473,0.1983,0.951
13:28:16,0.2257,0.2077,0.9833
13:28:16,0.1157,0.178,0.9772
13:28:16,0.0073,0.1933,0.939
13:28:16,-0.0407,0.1508,0.9617
13:28:16,0.1818,0.1212,0.9879
13:28:16,0.1462,0.1028,0.9615
13:28:16,0.1672,0.1655,0.9735
13:28:16,-0.0252,0.1966,0.9794
13:28:16,0.2097,0.118,1.0146
13:28:16,0.2682,0.1529,0.9961
13:28:16,-0.1209,0.1641,0.9412
13:28:16,0.2524,0.1043,1.0062
13:28:16,0.1039,0.1984,0.9927
13:28:16,-0.0322,0.1949,0.9441
13:28:16,0.0268,0.104,0.9446
13:28:16,0.2391,0.1949,1.0125
13:28:16,0.011,0.1897,0.9127
13:28:16,-0.0265,0.1296,0.9872
13:28:16,0.1771,0.1472,1.0161
13:28:16,0.2095,0.1615,1.0364
13:28:16,-0.106,0.169,1.0021
13:28:16,0.1463,0.1268,1.0074
13:28:16,-0.0343,0.1715,0.9702
13:28:16,0.0382,0.1508,0.974
13:28:16,0.0422,0.1042,0.953
13:28:16,0.2567,0.1263,1.0206
13:28:16,0.0224,0.1633,0.9583
13:28:16,0.2277,0.102,0.9744
13:28:16,0.0239,0.1716,0.9382
13:28:16,-0.0392,0.1862,0.9444
13:28:16,-0.0904,0.1459,1.0146
13:28:16,0.1769,0.1781,0.9839
13:28:16,-0.1124,0.1548,0.9292
13:28:16,0.293,0.116,1.0328
13:28:16,0.215,0.1655,1.0275
13:28:16,-0.0242,0.1618,0.9861
13:28:16,-0.0108,0.118,0.9905
13:28:16,0.254,0.1228,1.0293
13:28:16,0.0105,0.1841,0.9593
13:28:16,-0.1446,0.193,0.9294
13:28:16,0.1567,0.0782,0.9909
13:28:16,-0.052,0.1619,0.9555
13:28:16,0.0904,0.1122,1.0187
13:28:16,0.2534,0.1056,0.9847
13:28:16,0.0278,0.1881,0.932
13:28:16,-0.0072,0.1144,0.9617
13:28:16,0.26,0.1512,0.9801
13:28:16,0.0869,0.1812,0.946
13:28:16,0.014,0.186,0.9612
13:28:16,-0.0612,0.1796,0.9178
13:28:16,0.2125,0.2154,0.9138
13:28:16,-0.0166,0.1538,0.9361
13:28:16,0.179,0.1442,1.0251
13:28:16,0.1979,0.1897,0.9597
13:28:16,-0.0404,0.1971,0.928
13:28:16,-0.0193,0.1099,0.9796
13:28:16,0.0583,0.1809,0.9857
13:28:16,0.0449,0.1396,0.9567
13:28:16,0.0785,0.1009,0.9743
13:28:16,0.1759,0.1274,0.9907
13:28:16,-0.1218,0.1541,0.9405
13:28:16,0.2442,0.1552,0.9873
13:28:16,-0.001,0.1509,0.9199
13:28:16,-0.082,0.1151,0.9593
13:28:16,-0.0882,0.1487,0.9899
13:28:16,0.0159,0.1915,0.9323
13:28:16,0.2188,0.1112,0.9762
13:28:16,0.0486,0.2175,0.9618
13:28:16,-0.053,0.1542,0.9546
13:28:16,0.0711,0.1301,0.9889
13:28:16,0.112,0.1891,0.9701
13:28:16,-0.0812,0.1503,0.9397
13:28:16,0.1288,0.124,1.0083
13:28:16,0.1602,0.1661,1.0083
13:28:16,-0.013,0.1687,0.9615
13:28:16,0.0639,0.1817,0.9617
13:28:16,0.0214,0.1421,0.9882
13:28:16,0.022,0.1015,0.965
13:28:16,0.1657,0.1694,0.9634
13:28:16,-0.0169,0.1344,0.9552
13:28:16,0.2414,0.1797,0.9368
13:28:16,-0.1605,0.1826,0.9171
13:28:16,0.2026,0.1238,0.9999
13:28:16,0.2228,0.1242,1.0184
13:28:16,0.2184,0.1627,1.0113
13:28:16,-0.146,0.1897,0.9273
13:28:16,-0.0575,0.1593,1.0098
13:28:16,0.001,0.1319,0.9651
13:28:16,0.1551,0.0963,1.0282
13:28:16,0.2989,0.1191,0.9897
13:28:16,0.1851,0.1412,0.9751
13:28:16,-0.0326,0.1136,0.968
13:28:16,0.2054,0.0831,1.0084
13:28:16,0.2707,0.12,0.9852
13:28:16,0.0787,0.1592,0.9672
13:28:16,0.1302,0.0913,0.9979
13:28:16,0.323,0.1063,0.998
13:28:16,0.1947,0.1356,0.9825
13:28:16,0.1153,0.1746,0.962
13:28:16,-0.04,0.1897,0.9316
13:28:16,-0.0238,0.0944,0.984
13:28:16,0.2261,0.0993,1.0164
13:28:16,0.2391,0.1521,1.0159
13:28:16,0.1385,0.1918,0.9782
13:28:16,-0.077,0.2182,0.9432
13:28:16,0.0921,0.1762,0.952
13:28:16,0.0471,0.2093,0.9175
13:28:16,-0.0709,0.1973,0.9152
13:28:16,-0.1203,0.1789,0.9252
13:28:16,0.0269,0.1369,0.9543
13:28:16,-0.0493,0.1808,0.9657
13:28:16,0.2245,0.0826,1.011
13:28:16,0.1704,0.1178,1.0072
13:28:16,0.1932,0.136,1.0011
13:28:16,0.1056,0.1468,0.9624
13:28:16,-0.0707,0.1512,0.9194
13:28:16,-0.0914,0.1475,0.9948
13:28:16,0.0021,0.111,1.0332
13:28:16,0.2233,0.1174,1.0096
13:28:16,0.2301,0.1487,1.0135
13:28:16,-0.0644,0.1486,1.031
13:28:16,0.1075,0.1314,1.0374
13:28:16,0.2838,0.1041,0.9997
13:28:16,0.221,0.1544,1.0094
13:28:16,0.2179,0.175,0.9323
13:28:16,0.1113,0.1961,0.9897
13:28:16,-0.0456,0.202,0.9531
13:28:16,-0.1131,0.1543,0.9263
13:28:16,0.0169,0.0959,0.9446
13:28:16,0.104,0.0678,0.9807
13:28:16,-0.0019,0.1185,0.9982
13:28:16,0.2328,0.1255,1.0019
13:28:16,0.15,0.1692,0.9559
13:28:16,0.1154,0.1046,0.9872
13:28:16,0.1238,0.1146,1.0096
13:28:16,0.202,0.1742,1.0188
13:28:17,0.0892,0.2107,0.9391
13:28:17,-0.1084,0.1843,0.9527
13:28:17,0.1402,0.1034,0.9992
13:28:17,0.1521,0.1766,1.0113
13:28:17,0.0469,0.1743,0.9335
13:28:17,-0.1284,0.1317,1.0277
13:28:17,0.3008,0.1199,1.0143
13:28:17,0.1543,0.2257,0.9431
13:28:17,0.1078,0.1962,0.9387
13:28:17,0.2509,0.0919,1.0123
13:28:17,0.2663,0.1529,0.9975
13:28:17,-0.1456,0.1161,0.9784
13:28:17,0.1976,0.0794,1
13:28:17,0.1863,0.1024,0.9973
13:28:17,0.343,0.1669,0.9689
13:28:17,-0.078,0.1958,0.9301
13:28:17,0.0105,0.1272,0.9727
13:28:17,0.2351,0.1415,1.0183
13:28:17,0.1905,0.1917,0.9925
13:28:17,0.2503,0.1477,1.0233
13:28:17,-0.0682,0.2143,0.957
13:28:17,-0.1165,0.1291,0.9984
13:28:17,0.2692,0.0974,1.0159
13:28:17,0.2255,0.1222,0.9939
13:28:17,0.1836,0.2075,0.9435
13:28:17,-0.0792,0.104,0.9735
13:28:17,0.2023,0.1493,0.9506
13:28:17,-0.0257,0.1599,0.9499
13:28:17,0.0382,0.1084,0.9766
13:28:17,0.1816,0.0742,1.0025
13:28:17,0.118,0.1704,0.9478
13:28:17,-0.0837,0.1493,0.965
13:28:17,0.1465,0.1032,0.995
13:28:17,0.198,0.1575,0.9912
13:28:17,-0.1286,0.1746,1.0288
13:28:17,0.0026,0.0912,1.0458
13:28:17,-0.1619,0.1955,0.9932
13:28:17,0.1658,0.1339,1.0385
13:28:17,-0.1415,0.1957,0.9927
13:28:17,0.21,0.1155,0.932
13:28:17,-0.1367,0.16,0.9658
13:28:17,0.1081,0.1244,0.9859
13:28:17,0.1602,0.0864,0.9885
13:28:17,0.28,0.1216,0.9786
13:28:17,-0.1125,0.1585,1.0063
13:28:17,0.3098,0.136,1.0023
13:28:17,0.0775,0.1689,0.9559
13:28:17,0.0108,0.1884,0.9391
13:28:17,-0.1464,0.1652,0.9537
13:28:17,0.1362,0.1353,1.0273
13:28:17,0.1524,0.0813,1.0255
13:28:17,-0.1074,0.2009,0.9287
13:28:17,0.0778,0.0916,0.9831
13:28:17,0.2963,0.0842,1.0081
13:28:17,0.1114,0.2048,0.9816
13:28:17,0.0037,0.1841,0.9191
13:28:17,-0.0812,0.114,1.0127
13:28:17,0.2972,0.1227,1.0256
13:28:17,-0.0468,0.2092,0.9214
13:28:17,0.1096,0.1001,0.9811
13:28:17,-0.0356,0.212,0.972
13:28:17,0.1126,0.0984,0.9773
13:28:17,0.1705,0.125,0.9454
13:28:17,0.0983,0.1671,0.9413
13:28:17,0.0955,0.169,0.9157
13:28:17,-0.0506,0.1071,0.9819
13:28:17,0.1156,0.1606,0.9235
13:28:17,-0.0933,0.1738,0.9367
13:28:17,-0.0357,0.1376,0.9807
13:28:17,0.2549,0.1522,0.9702
13:28:17,-0.168,0.1975,0.9275
13:28:17,-0.0207,0.091,1.0488
13:28:17,0.2661,0.1255,0.9692
13:28:17,-0.0119,0.2245,0.9345
13:28:17,0.0163,0.2027,0.9894
13:28:17,0.2722,0.0841,1.0008
13:28:17,0.2113,0.2014,0.9694
13:28:17,-0.0147,0.2093,0.9734
13:28:17,0.0554,0.1953,0.9524
13:28:17,0.2973,0.0719,0.9547
13:28:17,-0.076,0.1654,0.9623
13:28:17,-0.0563,0.1291,0.9742
13:28:17,-0.1719,0.1894,0.9194
13:28:17,-0.1051,0.1514,0.9615
13:28:17,0.3284,0.1881,0.9833
13:28:17,0.203,0.2069,0.9284
13:28:17,-0.076,0.163,0.9685
13:28:17,-0.1319,0.1599,0.9515
13:28:17,0.075,0.1133,1.0334
13:28:17,0.2562,0.157,0.9394
13:28:17,0.203,0.1076,0.9156
13:28:17,-0.0909,0.1884,0.9225
13:28:17,-0.0987,0.1145,1.0204
13:28:17,0.0657,0.1142,1.0357
13:28:17,0.1897,0.2096,0.9762
13:28:17,-0.0268,0.1741,0.982
13:28:17,0.2168,0.0769,0.9893
13:28:17,0.2939,0.103,0.9877
13:28:17,0.1454,0.1574,0.9297
13:28:17,0.3029,0.0739,1.0097
13:28:17,0.2547,0.1663,0.9342
13:28:17,-0.0693,0.2174,0.9239
13:28:17,-0.1938,0.193,0.9898
13:28:17,-0.1127,0.1397,0.9775
13:28:17,0.2015,0.2321,0.9104
13:28:17,0.1183,0.2117,0.9176
13:28:17,0.1284,0.1031,1.0334
13:28:17,0.2954,0.1102,1.0435
13:28:17,0.2116,0.1411,1.0109
13:28:17,0.1641,0.2084,0.9444
13:28:17,-0.0546,0.2341,1.0048
13:28:17,0.2576,0.0867,1.0176
13:28:17,0.2514,0.1202,0.984
13:28:17,0.0976,0.1746,0.9782
13:28:17,0.1672,0.0872,0.9625
13:28:17,0.1003,0.1799,0.9379
13:28:17,-0.1163,0.0936,1.0118
13:28:17,0.0769,0.1042,1.0205
13:28:17,0.2995,0.1469,0.9798
13:28:17,-0.0943,0.1209,1.0428
13:28:17,0.1604,0.1066,1.0297
13:28:17,-0.1095,0.2251,0.9452
13:28:17,-0.0896,0.0828,0.9846
13:28:17,0.218,0.0786,1.0064
13:28:17,0.0262,0.2096,0.9264
13:28:17,0.292,0.1302,0.9166
13:28:17,-0.1558,0.1946,0.9122
13:28:17,0.2181,0.1699,0.9869
13:28:17,0.0198,0.2213,0.9544
13:28:17,-0.0265,0.0614,0.9878
13:28:17,0.0477,0.2115,0.9467
13:28:17,-0.1092,0.1028,1.0061
13:28:17,0.1664,0.0788,0.9959
13:28:17,0.1435,0.166,0.9516
13:28:17,0.1731,0.071,0.9768
13:28:17,0.2009,0.1673,0.9599
13:28:17,-0.06,0.1546,0.9325
13:28:17,-0.0724,0.1223,0.973
13:28:17,0.2067,0.1004,1.0071
13:28:17,0.303,0.1349,0.9576
13:28:17,-0.1229,0.2218,0.9326
13:28:17,0.0498,0.1265,1.0174
13:28:17,0.2472,0.1129,1
13:28:17,0.0953,0.2018,0.956
13:28:17,0.3221,0.0981,1.0204
13:28:17,-0.0187,0.2141,0.9585
13:28:17,0.1827,0.1259,0.9538
13:28:17,0.0769,0.0796,0.9714
13:28:17,0.2134,0.1476,0.9762
13:28:17,0.2218,0.0821,1.0103
13:28:17,0.0428,0.1884,0.9514
13:28:17,-0.1615,0.0809,0.9974
13:28:17,0.3212,0.1011,0.9509
13:28:17,-0.0871,0.2041,0.9626
13:28:17,0.234,0.1553,0.9941
13:28:17,-0.2057,0.1151,0.991
13:28:17,0.3392,0.1566,0.9432
13:28:17,-0.1514,0.215,0.9803
13:28:17,0.2006,0.0624,1.0238
13:28:17,0.2831,0.1742,0.9475
13:28:17,-0.1335,0.2236,0.9474
13:28:17,0.3201,0.1088,0.9755
13:28:17,0.1476,0.1776,0.9305
13:28:17,0.0325,0.2012,0.945
13:28:17,0.0232,0.2063,0.9774
13:28:17,-0.0186,0.0471,0.9666
13:28:17,0.0203,0.2104,0.9466
13:28:17,-0.032,0.2284,0.9475
13:28:17,-0.1698,0.1929,0.9542
13:28:17,-0.1353,0.1611,0.943
13:28:17,0.0103,0.0905,0.9976
13:28:17,-0.0216,0.222,0.9287
13:28:17,-0.037,0.1199,1.0024
13:28:17,0.0901,0.2192,0.9469
13:28:17,-0.1311,0.159,0.9527
