Time Stamp, X-axis, Y-axis, Z-axis
13:42:17,-0.0974,0.2264,0.9635
13:42:17,-0.0973,-0.2863,0.9221
13:42:17,0.03,-0.6683,0.8513
13:42:17,-0.0403,-0.9314,0.7974
13:42:17,-0.0447,-1.1334,0.7645
13:42:17,0.0988,-1.32,0.7384
13:42:17,-0.0411,-1.4771,0.7306
13:42:17,0.0363,-1.1372,0.7826
13:42:17,0.0514,-0.8871,0.8448
13:42:17,0.0172,-0.6329,0.9189
13:42:17,-0.0536,-0.3223,0.958
13:42:17,-0.1048,-0.0346,0.9965
13:42:17,-0.0376,1.303,1.187
13:42:17,-0.0436,1.4421,1.2067
13:42:17,-0.0789,1.5976,1.2032
13:42:17,-0.0119,1.6631,1.2125
13:42:17,0.0189,1.6377,1.1831
13:42:17,-0.0303,0.7833,1.1416
13:42:17,0.0092,0.5462,1.0362
13:42:17,-0.091,0.2128,0.9482
13:42:17,0.0524,-0.1803,0.9175
13:42:17,-0.1014,-0.4925,0.9542
13:42:17,0.0919,-1.2356,0.7208
13:42:17,-0.0125,-1.3794,0.7502
13:42:17,-0.0239,-1.4314,0.6947
13:42:17,-0.0734,-1.4058,0.7288
13:42:17,0.0604,-1.2023,0.7986
13:42:17,-0.1238,-0.0936,0.9668
13:42:17,0.0667,0.3281,1.0958
13:42:17,-0.0336,0.7003,1.1113
13:42:17,-0.0551,0.9053,1.1318
13:42:17,-0.0711,1.1211,1.1464
13:42:17,-0.0461,1.6119,1.1837
13:42:17,-0.1389,1.5939,1.1886
13:42:17,-0.0492,1.5147,1.1898
13:42:17,-0.0927,1.2165,1.1511
13:42:17,-0.1594,0.9844,1.1634
13:42:17,-0.1186,-0.4696,0.9651
13:42:17,-0.0163,-0.6883,0.8413
13:42:17,-0.0681,-0.8955,0.8046
13:42:17,-0.0676,-1.1905,0.7736
13:42:17,0.1502,-1.2367,0.7237
13:42:17,0.0156,-0.3508,0.961
13:42:17,-0.0841,-0.0888,0.9792
13:42:17,-0.0983,0.1737,1.0055
13:42:17,-0.0789,0.4338,1.1365
13:42:17,-0.036,1.1015,1.1622
13:42:17,-0.0274,1.6416,1.2247
13:42:17,0.0082,1.6416,1.2245
13:42:17,-0.0149,1.5871,1.1828
13:42:17,-0.1052,1.5143,1.205
13:42:17,-0.1297,1.3789,1.1419
13:42:17,-0.1091,0.1994,0.9289
13:42:17,0.0077,-0.0793,0.8904
13:42:17,-0.06,-0.4086,0.939
13:42:17,0.0209,-0.6264,0.9103
13:42:17,0.2142,-0.9494,0.8596
13:42:17,0.0111,-1.4187,0.7304
13:42:17,0.0156,-1.397,0.7442
13:42:17,0.0823,-1.2625,0.759
13:42:17,0.0155,-1.037,0.8197
13:42:17,0.0201,-0.7935,0.8709
13:42:17,-0.0243,0.5182,1.1192
13:42:17,0,0.9112,1.1597
13:42:17,-0.0345,1.1141,1.16
13:42:17,-0.0743,1.313,1.1654
13:42:17,-0.0621,1.5009,1.1874
13:42:17,-0.0494,1.4428,1.1842
13:42:17,-0.0629,1.2447,1.1398
13:42:17,-0.1177,0.9948,1.1264
13:42:17,-0.0236,0.6385,1.0588
13:42:17,-0.0324,0.3578,1.0106
13:42:17,0.1997,-0.9421,0.8013
13:42:17,-0.1084,-1.1906,0.7405
13:42:17,0.1417,-1.2443,0.7119
13:42:17,-0.0283,-1.3754,0.7404
13:42:17,0.1459,-1.3621,0.7756
13:42:17,0.0823,-1.0066,0.8122
13:42:17,0.0586,-0.6091,0.9116
13:42:17,-0.0682,-0.3848,0.9137
13:42:17,-0.0891,-0.0823,1.0172
13:42:17,-0.0455,0.2154,1.0126
13:42:17,-0.0091,1.132,1.179
13:42:17,-0.0241,1.4294,1.1845
13:42:17,-0.1109,1.5534,1.1758
13:42:17,-0.0824,1.6364,1.1717
13:42:17,-0.0329,1.624,1.1779
13:42:17,-0.0801,1.0702,1.1668
13:42:17,-0.0702,0.5773,1.0509
13:42:17,-0.1242,0.2154,0.9504
13:42:17,0.0653,-0.132,0.9239
13:42:17,-0.0769,-0.4383,0.9621
13:42:17,-0.0792,-1.1727,0.6868
13:42:17,-0.0844,-1.4981,0.6695
13:42:17,-0.0465,-1.4196,0.6597
13:42:17,-0.1827,-1.3924,0.7109
13:42:17,0.0289,-1.2289,0.8024
13:42:17,0.0062,-0.6268,0.9028
13:42:17,-0.0401,-0.3642,0.9498
13:42:17,0.0592,0.1171,1.0478
13:42:17,0.0155,0.4425,1.0759
13:42:17,-0.0203,0.6698,1.0953
13:42:17,-0.03,1.5373,1.1831
13:42:17,-0.0628,1.6364,1.1811
13:42:17,-0.0439,1.6364,1.1967
13:42:17,-0.055,1.5309,1.2054
13:42:17,-0.1076,1.3825,1.1782
13:42:17,-0.1442,0.5789,1.055
13:42:17,-0.1177,-0.0545,0.8884
13:42:17,-0.0517,-0.3686,0.9363
13:42:17,0.0744,-0.6055,0.8983
13:42:17,0.1448,-0.8617,0.8218
13:42:17,-0.087,-1.4836,0.678
13:42:17,-0.044,-1.4084,0.7355
13:42:17,0.1125,-1.233,0.7881
13:42:17,-0.0115,-1.0381,0.7945
13:42:17,-0.0073,-0.824,0.8931
13:42:17,0.0378,0.0791,1.0489
13:42:17,-0.0471,0.887,1.1517
13:42:17,-0.035,1.1152,1.1642
13:42:17,-0.0415,1.2617,1.1664
13:42:17,-0.0109,1.3773,1.1795
13:42:17,-0.1086,1.5758,1.1744
13:42:17,-0.1372,1.6102,1.2049
13:42:17,-0.0867,1.3337,1.1276
13:42:17,-0.0509,1.1034,1.1648
13:42:17,-0.0419,0.8708,1.1292
13:42:17,-0.0186,-0.1609,0.9299
13:42:17,-0.0719,-0.4793,0.9277
13:42:17,0.0207,-0.8001,0.8179
13:42:17,-0.0295,-1.0675,0.8278
13:42:17,-0.023,-1.2401,0.7567
13:42:17,0.0429,-1.3696,0.7495
13:42:17,0.1233,-1.2326,0.8475
13:42:17,-0.0389,-0.6241,0.8961
13:42:17,-0.0555,-0.3659,0.9484
13:42:17,0.0145,-0.038,1.0523
13:42:17,-0.0621,0.7208,1.1429
13:42:17,-0.0424,1.1032,1.1454
13:42:17,-0.0313,1.3818,1.1936
13:42:17,0.0042,1.5537,1.1923
13:42:17,0.0236,1.6372,1.2135
13:42:17,-0.1737,1.3389,1.1766
13:42:17,-0.1767,1.2178,1.1564
13:42:17,-0.0144,0.9573,1.1203
13:42:17,0.0263,0.6854,1.0496
13:42:17,-0.0599,0.3253,1.0281
13:42:17,0.1502,-0.8275,0.8278
13:42:17,-0.0441,-1.0676,0.7926
13:42:17,-0.0072,-1.219,0.7391
13:42:17,0.0217,-1.3206,0.7446
13:42:17,0.0784,-1.4511,0.7296
13:42:17,0.032,-1.0148,0.8109
13:42:17,0.0942,-0.7391,0.8992
13:42:17,-0.0296,-0.3977,0.9233
13:42:17,0.0184,-0.045,1.0534
13:42:17,0.0245,0.3719,1.0793
13:42:17,-0.0668,1.2327,1.1743
13:42:17,-0.0871,1.4647,1.1934
13:42:17,-0.0191,1.6232,1.1802
13:42:17,-0.0048,1.5578,1.1735
13:42:17,-0.0843,1.596,1.1769
13:42:17,0.0093,0.9777,1.1275
13:42:17,-0.0018,0.6844,1.0516
13:42:17,-0.1094,0.2565,0.9655
13:42:17,0.0493,-0.0675,0.9292
13:42:17,-0.0482,-0.3895,0.9618
13:42:17,-0.035,-1.2125,0.7326
13:42:17,-0.1023,-1.3305,0.7394
13:42:17,0.1968,-1.4375,0.7316
13:42:17,-0.1491,-1.4991,0.6781
13:42:17,-0.0268,-1.2794,0.7275
13:42:17,0.0198,-0.4018,0.9474
13:42:17,-0.085,-0.124,0.9705
13:42:17,-0.0548,0.1706,1.0262
13:42:17,0.0441,0.6102,1.0878
13:42:17,-0.0131,0.8719,1.1399
13:42:17,-0.0244,1.6131,1.2161
13:42:17,0.0377,1.6,1.1684
13:42:17,-0.1075,1.638,1.1808
13:42:17,-0.0323,1.4841,1.1505
13:42:17,-0.0538,1.2622,1.1517
13:42:17,-0.1881,-0.234,0.9264
13:42:17,0.0941,-0.6429,0.7536
13:42:17,0.0357,-1.1405,0.8273
13:42:17,-0.0028,-1.2161,0.7203
13:42:17,-0.119,-1.3746,0.7213
13:42:17,0.0633,-1.2303,0.7749
13:42:17,0.0556,-1.1567,0.8132
13:42:17,-0.0062,-0.7086,0.9071
13:42:17,-0.0852,-0.3898,0.9267
13:42:17,-0.09,-0.1238,0.9644
13:42:17,-0.0881,0.8322,1.1259
13:42:17,-0.0612,1.1454,1.1579
13:42:17,-0.0225,1.5098,1.21
13:42:17,-0.1088,1.5795,1.1857
13:42:17,-0.0265,1.6543,1.1743
13:42:17,-0.1545,1.2334,1.1735
13:42:17,-0.1048,1.0543,1.128
13:42:17,-0.0801,0.3046,0.9893
13:42:17,-0.0258,0.0019,0.9121
13:42:17,-0.0831,-0.309,0.917
13:42:17,0.0219,-1.1364,0.8304
13:42:17,-0.0413,-1.2,0.7291
13:42:17,-0.0849,-1.3589,0.7402
13:42:17,-0.1545,-1.4413,0.6614
13:42:17,0.0589,-1.2912,0.6991
13:42:17,0.0691,-0.6977,0.9151
13:42:17,-0.0791,-0.3965,0.9167
13:42:17,-0.0872,-0.1258,1.0671
13:42:17,-0.0206,0.7748,1.1116
13:42:17,-0.0466,1.0598,1.1581
13:42:17,-0.0883,1.5252,1.1893
13:42:17,-0.012,1.6012,1.1952
13:42:17,-0.1211,1.563,1.1709
13:42:17,-0.0249,1.4659,1.1627
13:42:17,-0.0683,1.2789,1.1642
13:42:17,-0.1412,0.5978,1.0396
13:42:17,0.0122,0.2345,0.9562
13:42:17,-0.0407,-0.5558,0.8984
13:42:17,0.0961,-0.7584,0.8202
13:42:17,0.0511,-1.0308,0.8555
13:42:17,-0.0651,-1.381,0.7442
13:42:17,0.096,-0.6797,0.91
13:42:17,-0.0834,-0.423,0.9032
13:42:17,-0.1253,0.1034,1.0253
13:42:17,-0.0564,0.5484,1.0884
13:42:17,0.0182,0.8286,1.1578
13:42:17,-0.008,1.2086,1.1474
13:42:17,-0.1113,1.4749,1.1759
13:42:17,-0.1066,1.5985,1.2022
13:42:17,-0.0064,1.5713,1.1719
13:42:17,-0.1081,1.6355,1.1923
13:42:17,-0.0791,1.5479,1.1549
13:42:17,-0.1353,1.2658,1.1505
13:42:17,-0.108,1.0642,1.1393
13:42:17,-0.162,0.5944,1.0554
13:42:17,-0.0965,-0.3559,0.9708
13:42:17,0.0468,-0.6561,0.859
13:42:17,-0.1099,-0.9017,0.7629
13:42:17,0.0257,-1.1343,0.7479
13:42:17,-0.0199,-1.367,0.695
13:42:17,0.012,-1.214,0.7716
13:42:17,0.0307,-0.9399,0.8437
13:42:17,-0.0072,-0.6699,0.9226
13:42:17,-0.0924,-0.4287,0.9072
13:42:17,-0.0699,-0.1473,0.9442
13:42:17,-0.0268,1.0669,1.1596
13:42:17,-0.0692,1.2685,1.1464
13:42:17,-0.0768,1.529,1.1876
13:42:17,-0.0083,1.5956,1.2179
13:42:17,-0.1147,1.5864,1.1949
13:42:17,-0.1225,0.9012,1.1157
13:42:17,-0.0997,0.6143,1.0683
13:42:17,-0.1019,0.3165,0.9745
13:42:17,-0.0598,0.0078,0.8986
13:42:17,-0.0918,-0.2771,0.9201
13:42:17,0.1201,-1.2286,0.7091
13:42:17,-0.0771,-1.3697,0.6766
13:42:17,0.1594,-1.3965,0.7305
13:42:17,-0.0424,-1.4783,0.7111
13:42:17,0.0025,-1.3343,0.7781
13:42:17,-0.0493,-0.3836,0.8896
13:42:17,-0.0185,-0.0172,1.0777
13:42:17,-0.0518,0.3797,1.0747
13:42:17,-0.0768,0.6044,1.1016
13:42:17,-0.0493,0.8516,1.1503
13:42:17,-0.0581,1.6388,1.1834
13:42:17,-0.0512,1.6025,1.1953
13:42:17,-0.0382,1.4706,1.1518
13:42:17,-0.117,0.5114,1.0521
13:42:17,-0.153,-0.181,0.9135
13:42:17,-0.0511,-0.4532,0.891
13:42:17,0.0392,-0.7738,0.8463
13:42:17,-0.1569,-1.0752,0.8061
13:42:17,-0.0712,-1.1912,0.7086
13:42:17,-0.091,-1.4022,0.7105
13:42:17,0.049,-1.261,0.7486
13:42:17,0.0297,-1.1587,0.8051
13:42:17,0.1326,-0.9358,0.831
13:42:17,-0.0327,-0.5926,0.9005
13:42:17,0.0743,-0.2203,1.024
13:42:17,-0.065,1.0792,1.1574
13:42:17,-0.05,1.2915,1.1659
13:42:17,-0.0246,1.5031,1.2147
13:42:17,-0.0379,1.5924,1.2071
13:42:17,-0.1068,1.6113,1.1852
13:42:17,-0.0769,1.0777,1.1669
13:42:17,-0.1023,0.8189,1.0868
13:42:17,-0.0151,0.386,1.0576
13:42:17,-0.0535,0.0871,0.9151
13:42:17,-0.1063,-0.2597,0.9134
13:42:17,0.0013,-1.422,0.6625
13:42:17,-0.0692,-1.4501,0.6733
13:42:17,-0.0545,-1.4408,0.7127
13:42:17,-0.034,-1.3818,0.7012
13:42:17,0.0879,-1.284,0.748
13:42:17,-0.0099,-0.2049,1.001
13:42:17,-0.1108,0.099,1.0272
13:42:17,-0.0481,0.5929,1.0922
13:42:17,-0.0834,0.8472,1.1434
13:42:17,-0.0965,1.0607,1.1494
13:42:17,-0.0203,1.5924,1.1855
13:42:17,-0.0725,1.6101,1.1938
13:42:17,-0.1535,1.5506,1.1552
13:42:17,-0.077,1.368,1.1607
13:42:17,-0.0182,1.1669,1.1649
13:42:17,-0.1427,-0.1677,0.9172
13:42:17,-0.078,-0.5199,0.8666
13:42:17,0.0653,-0.7882,0.8238
13:42:17,0.0376,-1.0511,0.8633
13:42:17,0.0146,-1.1845,0.7303
13:42:17,0.0829,-0.8918,0.8549
13:42:17,-0.0867,-0.6659,0.8654
13:42:17,-0.0473,-0.4298,0.8867
13:42:17,-0.0188,-0.1572,0.947
13:42:17,-0.0365,0.1751,1.0074
13:42:17,-0.0249,1.3745,1.1899
13:42:17,-0.0527,1.5226,1.1883
13:42:17,-0.1,1.5588,1.1551
13:42:17,-0.077,1.6478,1.1736
13:42:17,-0.086,1.6238,1.1989
13:42:17,0.0737,0.1873,0.9546
13:42:17,-0.0705,-0.0964,0.9806
13:42:17,-0.0452,-0.4081,0.9409
13:42:17,-0.0165,-0.6843,0.8212
13:42:17,0.0111,-1.0839,0.8054
13:42:17,-0.0943,-1.4473,0.701
13:42:17,-0.0097,-1.3684,0.7651
13:42:17,0.1141,-1.2711,0.7942
13:42:17,-0.0101,-1.1626,0.8189
13:42:17,0.094,-0.8816,0.8268
13:42:17,-0.0188,0.5439,1.1069
13:42:17,-0.0313,0.9006,1.1405
13:42:17,-0.0804,1.1583,1.158
13:42:17,-0.0204,1.3487,1.1859
13:42:17,-0.0001,1.518,1.2378
13:42:17,-0.067,1.4725,1.1759
13:42:17,-0.1474,1.3039,1.1568
13:42:17,-0.1177,1.032,1.115
13:42:17,-0.1371,0.7532,1.0912
13:42:17,0.0304,0.4755,1.0649
13:42:17,0.0234,-0.7772,0.8584
13:42:17,-0.1425,-1.1142,0.7762
13:42:17,-0.0865,-1.1544,0.7542
13:42:17,0.1096,-1.2814,0.7951
13:42:17,0.1151,-1.3964,0.7565
13:42:17,0.0091,-1.0052,0.7724
13:42:17,0.0052,-0.6885,0.8884
13:42:17,0.0172,-0.4274,0.8849
13:42:17,-0.1027,-0.2324,0.9602
13:42:17,-0.1174,0.0913,1.0268
13:42:17,-0.0389,1.1899,1.14
13:42:17,-0.035,1.4884,1.2154
13:42:17,0.0565,1.5788,1.1949
13:42:17,-0.135,1.5534,1.1381
13:42:17,-0.0955,1.3001,1.1703
13:42:17,-0.0567,1.0363,1.1058
13:42:17,-0.0754,0.6862,1.0903
13:42:17,-0.0366,0.404,1.0392
13:42:17,-0.1069,0.0353,0.9202
13:42:17,-0.1076,-0.2065,0.9312
13:42:17,0.0706,-1.2202,0.71
13:42:17,-0.0009,-1.3967,0.7136
13:42:17,-0.0906,-1.4299,0.6953
13:42:17,-0.0256,-1.3814,0.7004
13:42:17,0.0205,-1.3055,0.7231
13:42:17,0.0138,-0.1787,0.9516
13:42:17,-0.1099,0.0855,1.0023
13:42:17,-0.0475,0.3534,1.0623
13:42:17,-0.064,0.5805,1.0737
13:42:17,-0.0201,1.0369,1.1538
13:42:17,-0.1159,1.5463,1.1792
13:42:17,-0.0041,1.6603,1.2011
13:42:17,-0.105,1.5201,1.1765
13:42:17,-0.1349,1.4203,1.1565
13:42:17,-0.151,1.2944,1.1683
13:42:17,0.0596,0.2049,0.9592
13:42:17,-0.0426,-0.0739,0.965
13:42:17,-0.0135,-0.304,0.9753
13:42:17,0.0256,-0.6208,0.8738
13:42:17,0.0193,-1.0772,0.836
13:42:17,0.0325,-1.3737,0.737
13:42:17,0.0571,-1.3943,0.76
13:42:17,0.0234,-1.2862,0.76
13:42:17,0.0293,-1.0229,0.8042
13:42:17,0.09,-0.7944,0.9146
13:42:17,-0.0469,0.3579,1.0591
13:42:17,-0.0271,0.6912,1.0989
13:42:17,-0.0126,0.9845,1.147
13:42:17,0.0264,1.2042,1.16
13:42:17,-0.1142,1.4035,1.1746
13:42:17,-0.1229,1.5701,1.1419
13:42:17,-0.084,1.4336,1.1516
13:42:17,-0.0247,1.2024,1.1691
13:42:17,-0.1022,0.9071,1.1263
13:42:17,-0.1113,0.6599,1.0559
13:42:17,-0.0369,-0.7235,0.8456
13:42:17,0.0776,-0.794,0.8094
13:42:17,0.0121,-1.2063,0.7582
13:42:17,-0.1323,-1.3881,0.6947
13:42:17,0.0801,-1.3305,0.7534
13:42:17,0.1299,-0.9052,0.8447
13:42:17,0.1646,-0.7155,0.9288
13:42:17,0.0423,-0.4963,0.8968
13:42:17,-0.0881,-0.2381,0.9588
13:42:17,-0.1566,0.0679,0.9976
13:42:17,0.0006,1.1397,1.1587
13:42:17,-0.1225,1.5165,1.1685
13:42:17,-0.1477,1.6281,1.1887
13:42:17,-0.0012,1.6705,1.1849
13:42:17,-0.0228,1.5952,1.181
13:42:17,-0.1205,0.5851,1.043
13:42:17,0.0432,0.2122,0.9497
13:42:17,-0.0297,-0.052,0.9602
13:42:17,0.0196,-0.3869,0.936
13:42:17,-0.1582,-0.6887,0.8448
13:42:17,-0.12,-1.4714,0.7141
13:42:17,-0.144,-1.4595,0.6829
13:42:17,0.0984,-1.3569,0.7988
13:42:17,0.0267,-1.2934,0.8027
13:42:17,-0.0448,-1.1937,0.793
13:42:17,-0.1362,0.0502,1.0033
13:42:17,0.0182,0.4648,1.1025
13:42:17,-0.0175,0.7933,1.1639
13:42:17,-0.0181,1.0077,1.1626
13:42:17,-0.1167,1.1703,1.1497
13:42:18,-0.0635,1.6322,1.1733
13:42:18,-0.0343,1.5325,1.1491
13:42:18,-0.1063,1.3387,1.1752
13:42:18,-0.1512,1.1183,1.1113
13:42:18,-0.1284,0.8814,1.1012
13:42:18,0.0295,-0.2978,0.9392
13:42:18,-0.1427,-0.6165,0.8577
13:42:18,0.1129,-0.9585,0.8751
13:42:18,-0.0744,-1.0475,0.7666
13:42:18,0.0769,-1.1555,0.7351
13:42:18,0.1053,-1.1719,0.7535
13:42:18,0.1348,-0.985,0.8477
13:42:18,0.027,-0.7488,0.9114
13:42:18,-0.0609,-0.4522,0.8923
13:42:18,-0.0696,-0.1823,0.9401
13:42:18,-0.0344,1.0061,1.1511
13:42:18,-0.1241,1.2785,1.15
13:42:18,-0.1239,1.4521,1.1997
13:42:18,0.0492,1.5731,1.1894
13:42:18,-0.0323,1.5529,1.1745
13:42:18,-0.1631,1.0687,1.1062
13:42:18,-0.2001,0.9103,1.1007
13:42:18,0.0045,0.6208,1.0517
13:42:18,0.0141,0.2294,0.9492
13:42:18,-0.0138,-0.0471,0.9587
13:42:18,-0.1078,-1.2132,0.7787
13:42:18,0.0076,-1.3409,0.7104
13:42:18,-0.038,-1.3815,0.6956
13:42:18,0.121,-1.384,0.777
13:42:18,0.033,-1.397,0.772
13:42:18,-0.0041,-0.46,0.907
13:42:18,-0.0504,-0.1688,0.9407
13:42:18,-0.0707,0.1204,1.0323
13:42:18,0.0267,0.5183,1.0948
13:42:18,-0.0539,0.7823,1.1383
13:42:18,-0.1382,1.5194,1.1811
13:42:18,-0.1454,1.6341,1.1791
13:42:18,-0.0786,1.5768,1.203
13:42:18,-0.0706,1.442,1.1797
13:42:18,-0.1631,1.3467,1.1753
13:42:18,-0.1441,0.0942,0.9428
13:42:18,-0.1509,-0.1398,0.9106
13:42:18,-0.0544,-0.5531,0.9117
13:42:18,0.0518,-0.7723,0.8614
13:42:18,-0.0452,-0.8844,0.8068
13:42:18,0.0069,-1.3734,0.6971
13:42:18,0.0456,-1.2871,0.7728
13:42:18,0.0727,-1.1042,0.8238
13:42:18,0.0005,-0.8879,0.828
13:42:18,-0.0942,-0.7154,0.8625
13:42:18,-0.0776,0.6883,1.0953
13:42:18,0.0073,0.9672,1.1458
13:42:18,-0.005,1.1392,1.1706
13:42:18,-0.0085,1.342,1.1941
13:42:18,-0.0641,1.4579,1.1927
13:42:18,-0.1403,1.4949,1.1695
13:42:18,-0.0065,1.209,1.1299
13:42:18,-0.0556,0.9481,1.1349
13:42:18,-0.0767,0.7219,1.1006
13:42:18,-0.0356,0.4528,1.0326
13:42:18,0.1273,-1.0228,0.7762
13:42:18,-0.1889,-1.2409,0.7666
13:42:18,0.0026,-1.5107,0.6574
13:42:18,-0.0578,-1.3781,0.7043
